-3.85258198e-01	-2.72073650e+00	-9.05476379e+00	7.45255587e-02	-1.46607663e-02	-2.44346095e-01	-8.40464241e+00	6.70217631e-01	-4.97346869e+00	2.85269776e-01	-1.16711033e-02	2.16272400e-01	-7.72925921e+00	4.48098789e+00	-3.74915508e+00	3.47096708e-01	-2.38582560e-01	2.59203857e-01	6.95358966e+00	5.13856065e+00	-9.30127762e-01	-4.78753566e-03	-4.52037865e-02	2.05806257e-01	nan	nan	nan	nan	nan	nan
-7.60944784e-01	-2.66091371e+00	-9.21508884e+00	1.09955742e-02	-4.27605675e-02	-2.11359366e-01	-8.40786324e+00	3.77667228e-01	-5.25099633e+00	3.40204407e-01	1.46443444e-01	2.59146575e-01	-8.12503221e+00	4.24290540e+00	-3.80576476e+00	3.38537823e-01	-3.15805895e-01	2.00474758e-01	7.31248240e+00	5.85414327e+00	-6.97286133e-01	-2.30947440e-01	2.00375031e-01	2.91280699e-01	nan	nan	nan	nan	nan	nan
-8.11195850e-01	-2.53648257e+00	-9.14808750e+00	6.35299866e-02	-3.66519157e-03	-2.19911492e-01	-8.27040597e+00	1.29848932e-01	-5.51414021e+00	3.10723989e-01	2.18421208e-01	3.21043132e-01	-8.34552795e+00	3.97800427e+00	-3.80860754e+00	2.15549128e-01	-2.77910367e-01	1.36004506e-01	7.81967302e+00	6.23307204e+00	-3.65082589e-01	-2.11505643e-01	1.82958426e-01	3.41768932e-01	nan	nan	nan	nan	nan	nan
-4.49866712e-01	-2.88824010e+00	-8.67189884e+00	4.64257596e-02	5.37561396e-02	-2.61450331e-01	-7.98815534e+00	1.35515986e-01	-5.50439907e+00	1.93435431e-01	3.11853430e-01	3.20256207e-01	-8.70013784e+00	3.91810675e+00	-3.80048991e+00	2.34114364e-02	-3.36871747e-02	2.89335772e-02	8.07687447e+00	6.13571038e+00	-1.33143622e-01	-1.45753361e-01	1.33495451e-01	3.08601033e-01	nan	nan	nan	nan	nan	nan
-3.85258198e-01	-3.09403014e+00	-9.14330196e+00	6.23082531e-02	1.12399205e-01	-2.62672056e-01	-7.70442205e+00	2.86621186e-01	-5.55641227e+00	8.27706384e-02	3.57400429e-01	2.80780537e-01	-8.83035742e+00	4.15518604e+00	-3.92360765e+00	-1.24907828e-01	3.21571014e-01	-4.91028429e-02	7.98441199e+00	5.76794493e+00	-1.42791810e-01	-1.28840430e-01	-2.08227231e-02	2.34369151e-01	nan	nan	nan	nan	nan	nan
-5.83869576e-01	-2.76380897e+00	-8.74607944e+00	1.64933611e-01	1.88146489e-01	-2.70002440e-01	-7.72598474e+00	3.10482789e-01	-5.57951813e+00	-4.53860041e-02	2.79244464e-01	1.88287966e-01	-8.52765054e+00	4.61475952e+00	-4.19319102e+00	-1.17627477e-01	6.77217811e-01	-1.00833927e-02	7.72276691e+00	5.36809577e+00	-1.22820986e-01	-1.59672653e-01	6.23301993e-03	1.49443878e-01	nan	nan	nan	nan	nan	nan
-3.75686556e-01	-2.59630537e+00	-9.17919540e+00	1.67377078e-01	2.62672056e-01	-2.50454754e-01	-7.98283874e+00	3.59588912e-01	-5.53693214e+00	-2.28694373e-01	1.14609731e-01	1.50482969e-02	-7.95796707e+00	4.69422618e+00	-4.32434617e+00	-1.69830090e-02	8.79304057e-01	1.44626327e-01	7.74014519e+00	5.61734570e+00	-2.41690097e-01	-3.09462505e-01	1.19564757e-01	4.80092285e-02	nan	nan	nan	nan	nan	nan
1.77075192e-01	-2.15840316e+00	-9.35148525e+00	3.20093387e-01	3.65297418e-01	-2.28463602e-01	-8.23716362e+00	5.92713039e-01	-5.47500621e+00	-2.40487270e-01	1.71360100e-01	-8.56536990e-02	-7.84532486e+00	4.66016508e+00	-4.27078539e+00	2.71627851e-02	9.61808410e-01	2.40583953e-01	8.27595153e+00	6.41736467e+00	-1.69509144e-01	-2.86667447e-01	2.46459855e-01	-3.47545740e-02	nan	nan	nan	nan	nan	nan
4.37902182e-01	-2.28283429e+00	-9.31319809e+00	2.06472449e-01	2.82219741e-01	-1.91811681e-01	-8.09378038e+00	8.38981771e-01	-5.52464662e+00	-3.26983111e-02	4.20468177e-01	-7.10710516e-02	-8.23796862e+00	4.79903449e+00	-4.40020048e+00	9.99102098e-02	1.03356882e+00	3.12983947e-01	8.32734738e+00	6.16108136e+00	1.68003894e-01	-1.28468785e-01	9.37493131e-02	-1.84761281e-01	nan	nan	nan	nan	nan	nan
6.93943352e-02	-2.72312951e+00	-9.34909153e+00	4.52040261e-02	7.20821001e-02	-1.35612083e-01	-7.52637364e+00	8.41009719e-01	-5.92218793e+00	2.78147966e-01	4.11198774e-01	-7.80253495e-02	-8.66947436e+00	4.88758513e+00	-5.09548981e+00	1.53461870e-01	1.26139289e+00	4.30343020e-01	8.25984919e+00	5.83588421e+00	-1.00070959e-03	-8.32397960e-02	-6.87633861e-02	-3.75187450e-01	nan	nan	nan	nan	nan	nan
-4.54652533e-02	-2.76380897e+00	-9.22226810e+00	-2.19911484e-02	1.05068821e-01	-1.02625362e-01	-7.31446485e+00	6.47234739e-01	-6.06960355e+00	1.74295939e-01	2.18847937e-01	-1.96871481e-01	-7.73111102e+00	4.53862812e+00	-5.42530746e+00	1.12929116e-01	2.08750940e+00	4.92013076e-01	7.96559473e+00	5.85797688e+00	4.07243185e-02	-1.03667678e-01	-3.01590938e-01	-5.51724042e-01	nan	nan	nan	nan	nan	nan
1.05287954e-01	-2.56041169e+00	-9.12176609e+00	-5.00909517e-02	2.24798410e-01	-4.39822968e-02	-7.93772700e+00	7.47639120e-01	-5.82411174e+00	1.10112919e-01	-6.29220332e-02	-5.22956694e-01	-6.24779652e+00	4.52491547e+00	-5.35796325e+00	-1.79394798e-01	2.51977473e+00	4.01196288e-01	7.52132038e+00	6.12676097e+00	-3.42609624e-02	-1.57844123e-01	-3.03618930e-01	-6.86862953e-01	nan	nan	nan	nan	nan	nan
3.85258198e-01	-2.50058889e+00	-9.21269608e+00	-1.78372654e-01	2.87106675e-01	4.52040261e-02	-8.52935735e+00	7.26028351e-01	-5.90824956e+00	4.80084310e-01	-7.58700732e-02	-7.46459080e-01	-5.96257571e+00	4.77779746e+00	-5.51655694e+00	-6.60816801e-01	2.29489507e+00	1.56363601e-01	7.39594434e+00	6.49437044e+00	-4.62759567e-01	-1.10421752e-01	-1.76764520e-01	-7.31141594e-01	nan	nan	nan	nan	nan	nan
4.52259630e-01	-2.53648257e+00	-9.11458683e+00	-2.51676479e-01	2.93215301e-01	7.33038253e-02	-7.81940054e+00	4.57898814e-01	-6.12929971e+00	1.02180238e+00	1.88378741e-01	-5.98497716e-01	-5.88202744e+00	4.88510702e+00	-5.51492307e+00	-1.04677101e+00	2.07286271e+00	-1.35546484e-01	7.24920045e+00	6.30199942e+00	-1.07684512e+00	1.99648263e-01	-4.53794392e-01	-7.27730166e-01	nan	nan	nan	nan	nan	nan
5.91048300e-01	-2.81166697e+00	-9.14330196e+00	-2.62672056e-01	2.49233013e-01	-1.09955742e-02	-6.74955635e+00	1.21880007e-01	-6.12084598e+00	1.09753896e+00	2.95720751e-01	-4.73581612e-01	-5.54203584e+00	5.22464893e+00	-5.59337287e+00	-1.29469601e+00	1.79067379e+00	-3.56972457e-01	7.10314237e+00	5.03309064e+00	8.32545192e-01	2.23527940e-01	-8.37774253e-01	-4.63452433e-01	nan	nan	nan	nan	nan	nan
7.84873843e-01	-2.79491663e+00	-8.52114582e+00	-3.37197606e-01	2.04028982e-01	-1.02625362e-01	-6.80830986e+00	-2.73918002e-01	-5.79165303e+00	1.01407702e+00	9.13882619e-02	-5.90910870e-01	-5.11109125e+00	5.27634706e+00	-5.62789890e+00	-1.29857744e+00	1.24587586e+00	-3.62818295e-01	5.29614173e+00	8.64350356e+00	1.92355091e-01	-5.01335786e-01	-1.29415363e+00	-4.03714180e-01	nan	nan	nan	nan	nan	nan
8.73411477e-01	-2.53169680e+00	-9.08347893e+00	-3.99505855e-01	3.54301833e-02	-1.20951314e-01	-7.58637710e+00	-6.17744706e-01	-5.42518064e+00	9.20368626e-01	-2.91553890e-01	-7.61567505e-01	-5.53878913e+00	4.83445737e+00	-5.20971740e+00	-1.17167896e+00	7.54963429e-01	-3.74504981e-01	6.26231422e+00	7.96761022e+00	-1.35211535e+00	1.74310619e-01	3.83027101e-01	-3.11958179e-01	nan	nan	nan	nan	nan	nan
5.59940517e-01	-2.34744287e+00	-9.22466087e+00	-5.04574684e-01	-1.05068821e-01	-1.42942458e-01	-8.17856515e+00	-1.14256627e+00	-5.34752315e+00	8.59991989e-01	-2.67083820e-01	-7.59321951e-01	-5.81080616e+00	4.70175606e+00	-5.42952673e+00	-1.05004214e+00	7.93673695e-01	-3.53653555e-01	9.42803946e+00	4.04860462e+00	-1.87162758e+00	8.31346275e-01	6.24073650e-01	-1.55936342e-01	nan	nan	nan	nan	nan	nan
-1.43574486e-02	-2.34026408e+00	-9.41609287e+00	-4.41044710e-01	-1.74707462e-01	-1.29503432e-01	-8.37660998e+00	-1.35843523e+00	-5.36407214e+00	5.10687549e-01	-2.78022689e-02	-6.59355267e-01	-4.97411852e+00	5.21395284e+00	-6.45047246e+00	-8.25113888e-01	1.13108280e+00	-1.16895743e-01	9.04343785e+00	2.21121962e+00	-4.47745688e-01	6.74721804e-01	-1.24294427e+00	2.03050997e-01	nan	nan	nan	nan	nan	nan
