-3.58936220e-01	-1.84493220e+00	-9.29644775e+00	-2.22354943e-01	-1.64933611e-01	-1.24616506e-01	-6.63540272e+00	-6.43130586e+00	-2.93176302e+00	-2.52936325e-01	1.03743539e-01	-2.51446729e-01	-4.68939274e+00	7.68175349e+00	-3.23922582e+00	1.05557555e-01	3.08626469e-01	2.77946336e-01	5.10760866e+00	6.50413807e+00	-5.11786192e+00	1.24409303e-01	1.11290945e-01	5.17110491e-02	5.46706717e+00	-3.50626429e+00	-7.23839215e+00	-1.58413893e-02	9.28261267e-02	7.81219108e-02
-3.75686556e-01	-1.97654212e+00	-9.04040718e+00	-9.77384364e-02	-1.64933611e-01	-1.56381502e-01	-6.50085918e+00	-6.28857244e+00	-2.99831339e+00	-2.59060664e-01	8.66626747e-02	-1.92817726e-01	-4.79422306e+00	7.67400263e+00	-3.52742413e+00	1.70552998e-01	2.73937068e-01	2.37791450e-01	5.13741525e+00	6.57755068e+00	-4.79965295e+00	9.79553470e-02	-6.56461343e-02	3.14747380e-02	5.32851160e+00	-3.36382193e+00	-7.33841361e+00	-1.56139756e-02	5.19552113e-02	1.39731752e-01
-5.26439786e-01	-2.08422303e+00	-9.10501575e+00	-1.01403629e-01	-1.56381502e-01	-1.79594379e-01	-6.35987675e+00	-6.51713740e+00	-2.98141903e+00	-3.01949696e-01	7.07551965e-02	-1.57561389e-01	-4.76419463e+00	7.59954699e+00	-3.57593737e+00	2.36371804e-01	2.95165546e-01	2.37075240e-01	4.93573229e+00	6.76758923e+00	-5.03408321e+00	3.96718076e-02	-2.24749968e-01	2.16880689e-02	5.29069301e+00	-3.19262579e+00	-7.42260484e+00	3.59955489e-03	5.79418649e-02	1.75313399e-01
-6.62835538e-01	-1.96936333e+00	-9.33952045e+00	-1.05068821e-01	-1.39277275e-01	-1.41720733e-01	-6.28571511e+00	-6.80588112e+00	-2.88585751e+00	-3.34752305e-01	3.77186988e-02	-1.52717598e-01	-4.58604234e+00	7.57410849e+00	-3.49918382e+00	2.38428376e-01	3.03786375e-01	2.35798152e-01	4.59988838e+00	6.62433742e+00	-5.26968697e+00	4.87401721e-02	-2.20603631e-01	-5.67749981e-03	5.33947849e+00	-3.22690441e+00	-7.22718555e+00	-1.56466425e-02	1.38074741e-01	1.78426542e-01
-9.04519260e-01	-2.01482868e+00	-9.23183918e+00	1.46607663e-02	-7.94124843e-02	-9.16297857e-02	-6.16413849e+00	-6.86045725e+00	-3.04637401e+00	-2.91747574e-01	7.23965779e-03	-1.72285153e-01	-4.45710517e+00	7.62177159e+00	-3.54671425e+00	1.96308691e-01	2.62729605e-01	2.05480706e-01	4.77623626e+00	6.40705607e+00	-5.18049205e+00	4.66021571e-02	-1.87389806e-01	-7.25222682e-03	5.46969466e+00	-3.46274582e+00	-7.07129086e+00	-3.47211990e-02	1.48861036e-01	1.38789546e-01
-1.02416468e+00	-2.14883137e+00	-9.07390785e+00	6.84169080e-02	-4.39822968e-02	-2.56563405e-02	-6.26702385e+00	-6.68289511e+00	-3.07025817e+00	-2.30628028e-01	-6.19036839e-03	-1.74705626e-01	-4.35270694e+00	7.62591157e+00	-3.67696826e+00	1.55007849e-01	1.93423062e-01	1.59365638e-01	4.72717767e+00	6.36059377e+00	-5.13547273e+00	4.42346772e-02	-1.71269492e-01	-8.40739163e-03	5.50859258e+00	-3.56290618e+00	-7.05819139e+00	-1.73546120e-02	3.00364231e-02	1.07759270e-01
-9.40412879e-01	-2.11533070e+00	-9.02844238e+00	2.32128798e-02	1.46607663e-02	4.15388382e-02	-6.20199617e+00	-6.61136121e+00	-3.11803668e+00	-1.76938860e-01	-2.81897897e-02	-1.37896772e-01	-4.29349522e+00	7.56116287e+00	-3.62945855e+00	1.44090673e-01	1.64010384e-01	1.12536304e-01	4.68088922e+00	6.44676371e+00	-5.33589226e+00	3.48972459e-02	-1.32402208e-01	-2.35788393e-02	5.39641162e+00	-3.50645993e+00	-7.12143420e+00	-9.02447322e-03	-5.22440235e-02	9.49989925e-02
-7.25051165e-01	-1.84493220e+00	-9.11219406e+00	-5.74213317e-02	3.29867226e-02	8.42994015e-02	-6.07541408e+00	-6.57331899e+00	-3.12759857e+00	-1.40271585e-01	-4.40310137e-02	-1.08591212e-01	-4.17839975e+00	7.56768559e+00	-3.59767468e+00	1.32364448e-01	1.44453545e-01	6.27651538e-02	4.69469616e+00	6.48852980e+00	-5.27954504e+00	2.53057595e-02	-1.16166339e-01	-3.27954583e-02	5.32796445e+00	-3.47313223e+00	-7.23476403e+00	-4.08303517e-03	-6.91672602e-02	6.11650406e-02
-5.14475226e-01	-1.49317467e+00	-9.76067257e+00	7.81907508e-02	1.01403629e-01	1.03847087e-01	-6.05406051e+00	-6.58048916e+00	-3.15145925e+00	-7.66280386e-02	-5.13666032e-02	-7.92209663e-02	-4.03914031e+00	7.57583039e+00	-3.66252917e+00	1.28181655e-01	6.02328319e-02	3.22835326e-03	4.63821420e+00	6.56775023e+00	-5.35195590e+00	3.88230044e-03	-1.36559593e-01	-3.40645805e-02	5.29608208e+00	-3.52107464e+00	-7.26241672e+00	1.49049572e-02	-7.42711232e-02	3.33722539e-02
-7.25051165e-01	-1.82339597e+00	-9.16483784e+00	5.51000440e-01	2.59006864e-01	5.74213317e-02	-6.10687172e+00	-6.43648748e+00	-3.14189230e+00	1.51892266e-04	-7.34611399e-02	-2.04583940e-02	-4.03059414e+00	7.56767405e+00	-3.76047559e+00	1.62840240e-01	-1.11949576e-01	-6.10883744e-02	4.71706314e+00	6.56644391e+00	-5.28759286e+00	6.91135535e-03	-1.16895509e-01	-5.55963091e-02	5.28785398e+00	-3.50821092e+00	-7.21415117e+00	1.78014784e-02	-3.69926736e-02	4.20877564e-02
