4.007478550260937311e+01,5.189502667384527257e+01
3.309133668514640192e+01,5.153482485666631874e+01
3.390480793388083214e+01,4.801583334300309502e+01
3.458504973742833499e+01,4.749906125369587073e+01
2.555953023769370702e+01,4.110685445990927889e+01
2.587431375340729645e+01,4.819595538386481337e+01
3.285279171187603708e+01,5.097017646215086017e+01
2.798753021887397097e+01,5.422277035788301447e+01
2.687436596636070973e+01,4.958959590200302614e+01
2.423251446976137657e+01,4.722881213008677292e+01
2.977363278489130849e+01,4.548256241835998992e+01
2.244619809951095846e+01,4.279333788551552686e+01
2.513770575934440643e+01,3.978169259081069953e+01
1.909049910430829300e+01,3.463283430705974553e+01
1.930872055523517972e+01,3.456239288592108494e+01
1.715053272208716706e+01,3.296554347180187250e+01
1.698405126779870145e+01,3.559259704877172226e+01
2.502972821431959005e+01,3.440295293330049020e+01
2.265776220083690617e+01,3.338370063521529829e+01
2.538221449716665035e+01,3.443781523827776425e+01
2.981955678018841738e+01,3.409655775588421278e+01
3.234302699118244817e+01,3.600474478550871993e+01
3.229171870078630491e+01,3.171495709467587076e+01
3.832916647131563792e+01,3.467791731527287169e+01
4.232288920899627271e+01,3.460256125912660963e+01
4.131239519019936068e+01,3.374360207980960524e+01
4.751895547101811701e+01,3.349403250196318282e+01
4.637280900728161726e+01,3.703837829787091351e+01
4.780124211542481305e+01,3.866689493112431819e+01
5.268745081118332507e+01,4.005163996031707541e+01
5.506727330976536194e+01,3.754016683826746004e+01
5.545638775857991476e+01,3.637617964754415567e+01
5.975792077891505727e+01,3.112967929402944378e+01
7.152195571952839259e+01,3.491879563699509248e+01
7.184832099459207200e+01,3.573166962883629338e+01
6.700999888071987698e+01,2.955251525955881675e+01
6.547643054280786146e+01,3.798105406760398495e+01
6.928105525961703393e+01,3.690531151335840576e+01
6.498394710215745818e+01,4.030613660255193054e+01
6.838603511231903553e+01,4.613736023175434298e+01
6.207316372065231036e+01,4.457704504915380284e+01
6.338169111697121849e+01,4.692241410841346294e+01
6.850224534207596605e+01,4.538425259688636970e+01
7.268970435081219250e+01,4.822656607803033069e+01
6.927828258827938157e+01,4.734738984179317356e+01
6.413888452103344662e+01,4.810281895027597443e+01
6.812872571713377567e+01,4.776878757198800685e+01
6.896794074219526749e+01,4.939184816175803405e+01
6.584245226013962338e+01,4.831763682781518554e+01
7.503325917305079429e+01,4.808947323649097427e+01
6.828475546883930747e+01,4.898115344666306470e+01
8.426462836637078624e+01,5.075176810981780307e+01
8.993307068690207018e+01,6.072849532722230492e+01
9.301163579921630742e+01,6.944394880243390844e+01
9.825888868175995583e+01,7.343269129291284969e+01
1.008437990186520494e+02,6.703384532490915149e+01
9.781147989037069124e+01,6.232421397300804244e+01
9.899332317692329752e+01,5.347237249331168840e+01
9.682049147288145718e+01,5.476874759731949638e+01
8.373649891885737873e+01,4.576401372430341041e+01
7.261141897007658486e+01,4.670026198606039003e+01
6.710680247657120390e+01,4.915421403907491538e+01
5.812079514976945660e+01,4.733262188246656166e+01
5.474389232888658086e+01,4.336225998689911876e+01
5.721014402980785007e+01,3.782277745556984883e+01
6.014555932238098279e+01,3.003042725464970886e+01
6.211352196307015561e+01,3.399861386619954828e+01
6.896910404044490406e+01,3.532723960876085556e+01
7.130472810778542225e+01,3.415030059429617637e+01
6.827673100604249612e+01,3.325345630032644095e+01
5.915278186347538281e+01,3.403921217885241646e+01
6.291530662759938508e+01,3.359977945924778453e+01
5.442538942677160918e+01,3.404928707630671880e+01
5.244893604186489711e+01,3.445984111221940793e+01
4.514737248633458933e+01,3.859394529760856329e+01
4.073430288159087809e+01,4.265448569578063598e+01
3.440946634296526696e+01,4.696211446082993746e+01
4.199713587830209605e+01,4.768267171589248221e+01
