8.684034817585201438e+01,1.271600370528775557e+02
8.290252702978342825e+01,1.269571439614714450e+02
6.635622612666041675e+01,1.277098626211630972e+02
7.228867833152312983e+01,1.278004844369971948e+02
7.482304298872193726e+01,1.279938248408676458e+02
8.113661668379538128e+01,1.274864852302652594e+02
8.250336673738706850e+01,1.274769301076892134e+02
7.920468022077261594e+01,1.268774353531287744e+02
8.074496161195799004e+01,1.277397627321602442e+02
8.173786488492955016e+01,1.269677079868606313e+02
7.953033705948794818e+01,1.282389278216447792e+02
7.594383538690162538e+01,1.274921949933610676e+02
7.604635420160836645e+01,1.275641464760332724e+02
7.441633781373460010e+01,1.272425610553040940e+02
7.376523280395075233e+01,1.276206597986640361e+02
7.246327350684647683e+01,1.278016296228407356e+02
7.294483422964145802e+01,1.274239844533759225e+02
7.628470801422078296e+01,1.272949617578646979e+02
7.566592149249065358e+01,1.279224505252638977e+02
6.671135336588920950e+01,1.273032485359329939e+02
6.943465899151553344e+01,1.271502122624936675e+02
7.166559155468884512e+01,1.269555815623485557e+02
7.196573780098232476e+01,1.278500525384858122e+02
7.933373367807627119e+01,1.283803828060248122e+02
8.612735636948897877e+01,1.286810260257037442e+02
9.115819759667797939e+01,1.299304950824219702e+02
9.290531916825359815e+01,1.297012318777974258e+02
9.384269528616992773e+01,1.299617103172149939e+02
9.545030524810789530e+01,1.303448150872301596e+02
9.538336925336685113e+01,1.301951601230312576e+02
9.586505450233563863e+01,1.304046974181789835e+02
9.398647089815789002e+01,1.307071069887023214e+02
9.103585702317850803e+01,1.304666416483994453e+02
8.950885470204343619e+01,1.307017951977952350e+02
8.991675578465448382e+01,1.305380493445931052e+02
8.997710549955279191e+01,1.295309634190783470e+02
8.631152647752647056e+01,1.303200571417734750e+02
8.707989366141124776e+01,1.312467501277507154e+02
8.722214392286771556e+01,1.297298540973356467e+02
9.001628835992357835e+01,1.289420434380251947e+02
8.833805675173765337e+01,1.280011057260028053e+02
8.538676488511373464e+01,1.264489313948516553e+02
7.701350809861452262e+01,1.250081484920340387e+02
7.880369327160758530e+01,1.238754252468048378e+02
7.676572028736666198e+01,1.236470503689850347e+02
7.580323355397275975e+01,1.203294069057884741e+02
7.428268600536382849e+01,1.211825985118591689e+02
6.860611577593770960e+01,1.206150871692993150e+02
6.570535165795450894e+01,1.200725940880860350e+02
7.503334103300268509e+01,1.201061663616684712e+02
7.694780931273487568e+01,1.199784860401923794e+02
7.745912004343114177e+01,1.197106078485170002e+02
7.198081161197306699e+01,1.190915813236612024e+02
7.130137475038915795e+01,1.177732310625154923e+02
7.671023497301482053e+01,1.150895201883545838e+02
5.707533060614245102e+01,9.893117329843212815e+01
5.554891136727353995e+01,9.969375940136355041e+01
6.094505190865760369e+01,8.911915241919014363e+01
6.930552261972027850e+01,8.263069926056006409e+01
6.801718870738793044e+01,8.576613891316677041e+01
6.521550809458703668e+01,9.210987924217118916e+01
6.765723279281429825e+01,9.027061016724307763e+01
6.454340107280908967e+01,8.994395910855136833e+01
6.187589565008642722e+01,8.775971867449713670e+01
6.288326322270271618e+01,9.201882471045325929e+01
6.185468118535839466e+01,9.547937219826548016e+01
6.481694474741024692e+01,9.993266399285248269e+01
7.016678612771096368e+01,1.046114772131318205e+02
7.433400206853502823e+01,1.063462635219013634e+02
7.408303089172284217e+01,1.067533736511850293e+02
7.647445413472779308e+01,1.067694266069843110e+02
7.344825538958245659e+01,1.078278082189388130e+02
7.597640011371547075e+01,1.093004868924478217e+02
7.827205802819014480e+01,1.063646823539562973e+02
7.679826680828706742e+01,1.059292499666269549e+02
7.531791401149263265e+01,1.044627134066474952e+02
7.281431019478523581e+01,1.024925684098118666e+02
7.339288052737374812e+01,9.983458620013703921e+01
6.788701574419668816e+01,9.659329048678051777e+01
6.862912345885547438e+01,9.854352178854938415e+01
7.140465533740311344e+01,1.021094125772996364e+02
7.400140005969051060e+01,1.009145743539093445e+02
7.326598107176126007e+01,1.003546611173192531e+02
7.140019963729091046e+01,1.028004531026037540e+02
7.245365293143386509e+01,1.058011561966501688e+02
7.480800800916424009e+01,1.070524001735164177e+02
7.528882495839013700e+01,1.041821186519171363e+02
7.626194045858275672e+01,1.032820222587734236e+02
7.727626447148233524e+01,1.032364271956156756e+02
8.089009539628355583e+01,1.042859384092629256e+02
8.390483771923412348e+01,1.063499568332676262e+02
8.022491919269167227e+01,1.068568048546111697e+02
7.982044341853699621e+01,1.081397794870211584e+02
7.849804769880056199e+01,1.102462864026818323e+02
7.791222830589026671e+01,1.116555622529244260e+02
7.620238781106779413e+01,1.117718263150096476e+02
7.180343496162161898e+01,1.125542233863262283e+02
6.977238374378593733e+01,1.131260022106455665e+02
7.204001773060963387e+01,1.127516963227964482e+02
7.209212594104691618e+01,1.129766753763319542e+02
7.009441012689381978e+01,1.133112199030979781e+02
7.197466316390834606e+01,1.128859458840927203e+02
7.600073781078732793e+01,1.146534655348928879e+02
7.741635084429250924e+01,1.153058440494164074e+02
7.756990341419719925e+01,1.140267985840836502e+02
7.911367789963320263e+01,1.151616449781724896e+02
7.922975530805352662e+01,1.158083473644339847e+02
7.853599952124420724e+01,1.146391646547964172e+02
7.610116352008466833e+01,1.127718388457686274e+02
7.939976817867008663e+01,1.122132995267580071e+02
8.076872512935666748e+01,1.132764137348628992e+02
7.992495869478813120e+01,1.125748585325552398e+02
7.917071685650601864e+01,1.117676608088963803e+02
7.932337676404605986e+01,1.118284607958248813e+02
7.910381716008687647e+01,1.119942712050745115e+02
7.629844014822978693e+01,1.128181549471747189e+02
7.676333215988675818e+01,1.137828588087758703e+02
7.670697073471873750e+01,1.135012510885147208e+02
7.968126696894319139e+01,1.130634552047405919e+02
7.694964416723836109e+01,1.131333852936791970e+02
7.634041168252072396e+01,1.104226843638228956e+02
7.384468283863668603e+01,1.122267910028591018e+02
7.336878540540740801e+01,1.110813080652477964e+02
7.286243331194725670e+01,1.107589020245709008e+02
7.353501642830995877e+01,1.115256733182746558e+02
7.197397029921049239e+01,1.101344137177856481e+02
7.306261297248047981e+01,1.092217331816771804e+02
7.177426278115302694e+01,1.098362124327936300e+02
7.206366975382715623e+01,1.102470275947210894e+02
7.030444074207701988e+01,1.090111636998842926e+02
7.093465143401226669e+01,1.101003929859341071e+02
7.021500793251605899e+01,1.120617315895380131e+02
7.278203904560464821e+01,1.097366447931305942e+02
7.191514761130343913e+01,1.102902949789835390e+02
7.343350838752881771e+01,1.108421496396449584e+02
7.269163016942637512e+01,1.101692178596603213e+02
7.267962714403958557e+01,1.108408473798888849e+02
7.308005300753706024e+01,1.125375367316539581e+02
7.468451841271350133e+01,1.119590268717596331e+02
7.394697551288126647e+01,1.123983409946305159e+02
7.435992575744791111e+01,1.135913154766884219e+02
7.493345298345846572e+01,1.137099842740503561e+02
7.702966929895124792e+01,1.127953764487716484e+02
7.680043818688655222e+01,1.119243885462431791e+02
7.514886420129232647e+01,1.110858640519561362e+02
7.624467812925144017e+01,1.112383683745873384e+02
7.671603451666555884e+01,1.124565595048976121e+02
7.612256300240588303e+01,1.107094839504121779e+02
7.339221509824768930e+01,1.116352048941895134e+02
7.333190518617394105e+01,1.103624655420477012e+02
7.290335612406336452e+01,1.090907382613750087e+02
7.456967906614937647e+01,1.089324424400229248e+02
7.424879708161097369e+01,1.090000501796818071e+02
7.485409841277490273e+01,1.099475458714843086e+02
7.286687524406265482e+01,1.100502749125628128e+02
