-4.49163725e+00	-6.46099586e+00	-5.19155393e+00	-1.73745764e-01	6.55708678e-02	-1.01417958e-01	-6.59037169e+00	6.64674370e+00	1.88007896e+00	1.68063506e-01	6.28936552e-02	9.85793989e-02
-4.23507160e+00	-6.37628161e+00	-5.22210216e+00	-1.64173558e-01	-5.18592772e-03	-8.48586175e-02	-6.54479024e+00	6.73559907e+00	1.91199781e+00	9.23863240e-02	6.61409862e-03	3.86790445e-02
-4.41475527e+00	-6.38966641e+00	-5.21254302e+00	-1.10719553e-01	-1.75800723e-01	-6.71230592e-02	-6.59033876e+00	6.83410581e+00	1.98085492e+00	6.39828636e-02	-8.29884313e-02	-1.78354465e-02
-4.77834547e+00	-6.48517361e+00	-5.20426859e+00	-8.67575021e-02	-3.02164781e-01	-2.40743795e-02	-6.74860285e+00	6.80071735e+00	2.00058318e+00	5.16237531e-02	-1.66590856e-01	-6.72543049e-02
-4.88953674e+00	-6.41357856e+00	-5.15924225e+00	-4.02656753e-02	-2.46648539e-01	4.02330107e-02	-6.90082868e+00	6.69865186e+00	1.89043277e+00	6.23055955e-03	-1.71159892e-01	-8.48460196e-02
-4.80847178e+00	-6.43295451e+00	-5.21898640e+00	9.16592295e-03	-1.57261471e-01	1.32624154e-01	-6.92689424e+00	6.74561707e+00	1.86921081e+00	-6.74070709e-02	-9.21842144e-02	-9.14064831e-02
-4.84496596e+00	-6.47051702e+00	-5.26913246e+00	-8.13253324e-03	-1.57172697e-01	1.94131797e-01	-6.79072708e+00	6.74260743e+00	2.03059652e+00	-9.04256725e-02	-6.72872894e-02	-1.28041364e-01
-5.06748688e+00	-6.37440624e+00	-5.38697825e+00	-5.01154367e-02	-2.01369153e-01	2.17075141e-01	-6.75393814e+00	6.71725930e+00	2.11898520e+00	-9.57818901e-02	-1.40123944e-01	-1.64749500e-01
-5.61026013e+00	-6.24769795e+00	-5.57392796e+00	-1.82739498e-01	-2.43995592e-01	2.63719738e-01	-6.90533489e+00	6.79174514e+00	2.20144287e+00	-9.54785646e-02	-2.10594915e-01	-1.72263995e-01
-5.86603883e+00	-6.10217861e+00	-5.09642048e+00	-2.48885390e-01	-2.84421900e-01	4.09557506e-01	-7.01858481e+00	6.80256590e+00	2.38911701e+00	-7.10244606e-02	-2.12741716e-01	-1.68789303e-01
-5.48586677e+00	-6.05803349e+00	-5.32054626e+00	-4.11347775e-02	1.10100877e-01	3.38215472e-01	-7.08372312e+00	6.76928244e+00	2.45945519e+00	-3.15164253e-02	-2.22074885e-01	-1.33912162e-01
-5.49620489e+00	-6.09683747e+00	-5.52095533e+00	-8.06185177e-02	1.02033925e-01	3.15689753e-01	-6.97876110e+00	6.73308480e+00	2.35162776e+00	1.70512800e-03	-2.42451741e-01	-8.35627394e-02
-5.36411890e+00	-5.90852978e+00	-5.10701102e+00	-1.31932979e-01	-8.62870251e-02	3.97686703e-01	-6.78765532e+00	6.73966580e+00	2.50665946e+00	3.46956573e-02	-2.29904452e-01	-7.67411420e-02
-5.24413759e+00	-5.83833553e+00	-5.08778680e+00	6.56156060e-02	8.71349586e-02	3.33059938e-01	-6.78343491e+00	6.73161604e+00	2.57517989e+00	8.39495694e-02	-3.33111628e-01	-7.94362964e-02
-5.38474392e+00	-5.95489007e+00	-5.30243220e+00	2.24352018e-01	1.16005034e-01	2.17803123e-01	-6.96381912e+00	6.70753376e+00	2.49399308e+00	1.27742575e-01	-4.52179097e-01	-6.05378498e-02
-5.14173419e+00	-6.22653917e+00	-5.17755247e+00	2.53971579e-01	1.37995393e-01	2.12308180e-01	-7.14376696e+00	6.63549660e+00	2.53504147e+00	1.69137569e-01	-4.79239150e-01	-5.02849806e-02
-5.10885859e+00	-6.27645131e+00	-5.17240040e+00	2.76945746e-01	1.47481699e-01	1.19011154e-01	-7.32594386e+00	6.45231102e+00	2.49289691e+00	1.80748862e-01	-4.64649645e-01	-3.53504317e-02
-5.22637266e+00	-6.36942007e+00	-5.18477992e+00	2.67360577e-01	5.12406697e-02	4.44042608e-02	-7.27121868e+00	6.53497311e+00	2.33064180e+00	1.53085340e-01	-3.12411376e-01	2.61509615e-02
-5.27254457e+00	-6.44042879e+00	-5.07064801e+00	2.51475740e-01	7.90559455e-02	-3.42189848e-03	-7.12737723e+00	6.53544876e+00	2.52632828e+00	1.17758241e-01	-1.92050451e-01	7.40505634e-02
-5.16952736e+00	-6.36970449e+00	-5.16462182e+00	3.09059126e-01	1.45513522e-01	-1.46845062e-01	-7.10826502e+00	6.57503917e+00	2.53431202e+00	9.12190797e-02	-1.94793241e-01	1.39478909e-01
-4.96148515e+00	-6.37097802e+00	-5.08685103e+00	3.03371414e-01	2.26458704e-01	-2.82873713e-01	-7.26552147e+00	6.69410610e+00	2.41463655e+00	9.49476578e-02	-2.00020170e-01	1.96698615e-01
-4.98780367e+00	-6.35097775e+00	-5.10125989e+00	2.06723573e-01	7.22624322e-02	-2.32673521e-01	-7.19475454e+00	6.40446176e+00	2.27062230e+00	1.16589471e-01	-5.77689736e-02	1.95335253e-01
-5.02775716e+00	-6.24390076e+00	-5.26244094e+00	1.69882937e-01	4.30968403e-02	-1.49318251e-01	-6.64330272e+00	6.49677355e+00	2.31263267e+00	5.31986337e-02	7.92325154e-02	1.76598845e-01
-4.85495482e+00	-6.25743895e+00	-5.27399569e+00	1.42272550e-01	7.64038265e-02	-7.40796424e-02	-6.48463727e+00	6.80420440e+00	2.38315408e+00	2.28243878e-02	4.73364346e-02	1.14577130e-01
-4.74044096e+00	-6.28841948e+00	-5.23910502e+00	1.18860177e-01	4.34346851e-02	-3.30740749e-02	-6.57668646e+00	6.81605990e+00	2.32765876e+00	3.68952028e-02	-8.46527594e-02	5.65611110e-02
