-5.48261489e+00	-5.75881295e+00	-6.26802289e+00	5.78437282e-01	-9.51107468e-01	5.62476182e-01	-7.10132048e+00	6.66292921e+00	1.68443908e+00	-4.99770477e-01	2.82339017e-01	-8.36132737e-01
-6.05825081e+00	-6.07571144e+00	-6.30469335e+00	5.52694975e-01	-7.80670716e-01	5.16988791e-01	-6.87618154e+00	6.83545097e+00	2.26093059e+00	-5.88747394e-01	3.63539012e-01	-8.58040446e-01
-6.24528757e+00	-6.15326892e+00	-5.72071775e+00	4.73923871e-01	-6.28962439e-01	3.90328135e-01	-8.03007549e+00	6.41430671e+00	2.05044525e+00	-6.72919390e-01	1.73610807e-01	-7.13718984e-01
-6.36678698e+00	-6.30677208e+00	-5.66321563e+00	3.64933828e-01	-4.21396498e-01	2.89500726e-01	-8.78595980e+00	5.97868081e+00	2.19487599e+00	-7.44321077e-01	4.55309271e-01	-5.42539891e-01
-5.72420396e+00	-6.20086939e+00	-5.62317118e+00	2.27206216e-01	-3.07535779e-01	3.27460818e-01	-8.37527731e+00	5.71977971e+00	2.40557426e+00	-7.79174023e-01	5.98461143e-01	-3.33294077e-01
-5.49586058e+00	-5.71485639e+00	-5.49988831e+00	7.46150798e-02	-3.80441425e-01	2.66951864e-01	-8.31482464e+00	4.82855469e+00	2.98115464e+00	-9.81044160e-01	6.82645303e-01	-2.39946773e-01
-5.89571823e+00	-5.84935519e+00	-5.30189916e+00	7.96346219e-02	-4.85338786e-01	1.46076112e-01	-8.41406162e+00	5.43386342e+00	2.60635875e+00	-1.30651508e+00	7.06949574e-01	-1.46897049e-01
-6.15933679e+00	-5.78245619e+00	-5.63080298e+00	4.09605760e-02	-3.67732946e-01	2.06515486e-02	-8.43273718e+00	5.54933977e+00	1.99682734e+00	-1.40563627e+00	7.71006823e-01	-1.29785159e-01
-5.65349752e+00	-5.38743201e+00	-5.66365095e+00	-5.72585537e-05	-1.46657036e-01	2.82371660e-03	-8.05980990e+00	6.22974689e+00	1.64737197e+00	-1.31875730e+00	8.21282573e-01	-1.22742882e-01
-4.75734566e+00	-5.05439984e+00	-5.92868374e+00	1.00053675e-01	-8.06757973e-02	1.85480979e-02	-7.70736912e+00	6.58998403e+00	1.47420759e+00	-1.03014531e+00	7.03793065e-01	-8.57796419e-02
-4.82273920e+00	-5.45178332e+00	-5.91464228e+00	3.41249563e-01	-2.21831021e-01	8.54222034e-03	-7.59365762e+00	6.63839105e+00	1.92633908e+00	-7.77709730e-01	5.49427264e-01	-1.02333430e-01
-5.41721294e+00	-6.05739543e+00	-5.83830334e+00	3.29355884e-01	-3.04405507e-01	-5.25640848e-03	-7.52175964e+00	6.23378826e+00	2.28954871e+00	-6.14186463e-01	4.75576137e-01	-2.04273478e-01
-5.62566022e+00	-5.84284510e+00	-5.43921134e+00	2.69712720e-01	-2.59289021e-01	1.96587660e-02	-7.62275397e+00	6.07815492e+00	2.08037469e+00	-6.10041175e-01	4.65781868e-01	-2.63703091e-01
-5.80837854e+00	-5.58425788e+00	-5.77700410e+00	3.53480414e-01	-1.82563968e-01	-4.36388390e-02	-7.74925069e+00	6.31681300e+00	1.61419620e+00	-6.10785628e-01	4.32740447e-01	-2.53923871e-01
-6.15760713e+00	-5.55455431e+00	-5.86252618e+00	4.75897371e-01	-1.13610762e-01	-1.23931914e-01	-8.08767471e+00	6.96780692e+00	1.07316406e+00	-3.69963940e-01	3.10538419e-01	-2.18612050e-01
-6.07332655e+00	-5.78920306e+00	-5.93025466e+00	6.15385773e-01	4.72166338e-02	-1.66265168e-01	-8.21231304e+00	7.08733902e+00	1.38796618e+00	9.02951174e-02	2.40447145e-01	-1.95974902e-01
-5.55947383e+00	-5.92293167e+00	-5.46056777e+00	6.33143915e-01	1.46600143e-01	-1.64304238e-01	-8.23372701e+00	6.60671816e+00	1.94403318e+00	4.89646322e-01	1.08712389e-01	-1.70688319e-01
-5.30889013e+00	-6.62755846e+00	-4.77844587e+00	7.02360028e-01	1.56195609e-01	-1.86674102e-01	-8.15863169e+00	6.01351383e+00	2.32302414e+00	6.56898634e-01	8.06208491e-02	-1.33609920e-01
-5.53552142e+00	-6.67338059e+00	-4.54036285e+00	5.04428837e-01	1.00552099e-01	-2.61717258e-01	-8.09206696e+00	5.23962523e+00	1.85564006e+00	6.65956028e-01	5.52142390e-02	-1.27222748e-01
