-8.40464241e+00	6.70217631e-01	-4.97346869e+00	2.85269776e-01	-1.16711033e-02	2.16272400e-01	-7.72925921e+00	4.48098789e+00	-3.74915508e+00	3.47096708e-01	-2.38582560e-01	2.59203857e-01
-8.40786324e+00	3.77667228e-01	-5.25099633e+00	3.40204407e-01	1.46443444e-01	2.59146575e-01	-8.12503221e+00	4.24290540e+00	-3.80576476e+00	3.38537823e-01	-3.15805895e-01	2.00474758e-01
-8.27040597e+00	1.29848932e-01	-5.51414021e+00	3.10723989e-01	2.18421208e-01	3.21043132e-01	-8.34552795e+00	3.97800427e+00	-3.80860754e+00	2.15549128e-01	-2.77910367e-01	1.36004506e-01
-7.98815534e+00	1.35515986e-01	-5.50439907e+00	1.93435431e-01	3.11853430e-01	3.20256207e-01	-8.70013784e+00	3.91810675e+00	-3.80048991e+00	2.34114364e-02	-3.36871747e-02	2.89335772e-02
-7.70442205e+00	2.86621186e-01	-5.55641227e+00	8.27706384e-02	3.57400429e-01	2.80780537e-01	-8.83035742e+00	4.15518604e+00	-3.92360765e+00	-1.24907828e-01	3.21571014e-01	-4.91028429e-02
-7.72598474e+00	3.10482789e-01	-5.57951813e+00	-4.53860041e-02	2.79244464e-01	1.88287966e-01	-8.52765054e+00	4.61475952e+00	-4.19319102e+00	-1.17627477e-01	6.77217811e-01	-1.00833927e-02
-7.98283874e+00	3.59588912e-01	-5.53693214e+00	-2.28694373e-01	1.14609731e-01	1.50482969e-02	-7.95796707e+00	4.69422618e+00	-4.32434617e+00	-1.69830090e-02	8.79304057e-01	1.44626327e-01
-8.23716362e+00	5.92713039e-01	-5.47500621e+00	-2.40487270e-01	1.71360100e-01	-8.56536990e-02	-7.84532486e+00	4.66016508e+00	-4.27078539e+00	2.71627851e-02	9.61808410e-01	2.40583953e-01
-8.09378038e+00	8.38981771e-01	-5.52464662e+00	-3.26983111e-02	4.20468177e-01	-7.10710516e-02	-8.23796862e+00	4.79903449e+00	-4.40020048e+00	9.99102098e-02	1.03356882e+00	3.12983947e-01
-7.52637364e+00	8.41009719e-01	-5.92218793e+00	2.78147966e-01	4.11198774e-01	-7.80253495e-02	-8.66947436e+00	4.88758513e+00	-5.09548981e+00	1.53461870e-01	1.26139289e+00	4.30343020e-01
-7.31446485e+00	6.47234739e-01	-6.06960355e+00	1.74295939e-01	2.18847937e-01	-1.96871481e-01	-7.73111102e+00	4.53862812e+00	-5.42530746e+00	1.12929116e-01	2.08750940e+00	4.92013076e-01
-7.93772700e+00	7.47639120e-01	-5.82411174e+00	1.10112919e-01	-6.29220332e-02	-5.22956694e-01	-6.24779652e+00	4.52491547e+00	-5.35796325e+00	-1.79394798e-01	2.51977473e+00	4.01196288e-01
-8.52935735e+00	7.26028351e-01	-5.90824956e+00	4.80084310e-01	-7.58700732e-02	-7.46459080e-01	-5.96257571e+00	4.77779746e+00	-5.51655694e+00	-6.60816801e-01	2.29489507e+00	1.56363601e-01
-7.81940054e+00	4.57898814e-01	-6.12929971e+00	1.02180238e+00	1.88378741e-01	-5.98497716e-01	-5.88202744e+00	4.88510702e+00	-5.51492307e+00	-1.04677101e+00	2.07286271e+00	-1.35546484e-01
-6.74955635e+00	1.21880007e-01	-6.12084598e+00	1.09753896e+00	2.95720751e-01	-4.73581612e-01	-5.54203584e+00	5.22464893e+00	-5.59337287e+00	-1.29469601e+00	1.79067379e+00	-3.56972457e-01
-6.80830986e+00	-2.73918002e-01	-5.79165303e+00	1.01407702e+00	9.13882619e-02	-5.90910870e-01	-5.11109125e+00	5.27634706e+00	-5.62789890e+00	-1.29857744e+00	1.24587586e+00	-3.62818295e-01
-7.58637710e+00	-6.17744706e-01	-5.42518064e+00	9.20368626e-01	-2.91553890e-01	-7.61567505e-01	-5.53878913e+00	4.83445737e+00	-5.20971740e+00	-1.17167896e+00	7.54963429e-01	-3.74504981e-01
-8.17856515e+00	-1.14256627e+00	-5.34752315e+00	8.59991989e-01	-2.67083820e-01	-7.59321951e-01	-5.81080616e+00	4.70175606e+00	-5.42952673e+00	-1.05004214e+00	7.93673695e-01	-3.53653555e-01
-8.37660998e+00	-1.35843523e+00	-5.36407214e+00	5.10687549e-01	-2.78022689e-02	-6.59355267e-01	-4.97411852e+00	5.21395284e+00	-6.45047246e+00	-8.25113888e-01	1.13108280e+00	-1.16895743e-01
-8.48920383e+00	-1.53476500e+00	-5.39433948e+00	1.12616583e-01	4.42128810e-01	-6.11407395e-01	-4.64182086e+00	5.90610515e+00	-7.70347104e+00	-2.68522720e-01	1.11517379e+00	2.68002487e-01
-8.22677956e+00	-2.07907560e+00	-5.59396229e+00	3.22520332e-01	1.18721503e+00	-6.92212202e-01	-4.89179188e+00	5.45090051e+00	-7.12532361e+00	1.57245711e-01	1.32100049e+00	6.79660354e-01
