-8.21911141e+00	-1.46431009e+00	-4.69278536e+00	9.95328939e-03	3.24985481e-02	-3.05678510e-02	-7.17567973e+00	6.41791044e+00	-1.00913566e+00	6.96352084e-02	-5.11484654e-02	1.20361303e-02
-8.17506129e+00	-1.59345571e+00	-4.63710570e+00	-1.23126075e-02	-6.45403618e-03	-1.22760271e-02	-7.21677403e+00	6.37667699e+00	-1.09917692e+00	4.90227886e-02	-9.43692029e-02	-7.62582338e-03
-8.19331809e+00	-1.68568718e+00	-4.58569812e+00	-2.10360406e-02	-9.96227115e-02	2.92783913e-02	-7.20601076e+00	6.30304364e+00	-1.09489469e+00	3.32025371e-02	-1.01866095e-01	-3.11652818e-02
-8.22940372e+00	-1.70572225e+00	-4.56394985e+00	-2.12248708e-03	-1.21378841e-01	5.80722448e-02	-7.18935233e+00	6.24275536e+00	-1.06654710e+00	1.26887240e-02	-1.16680241e-01	-6.62973328e-02
-8.19800443e+00	-1.68109286e+00	-4.43623839e+00	-4.84185040e-03	-9.25397327e-02	8.76204434e-02	-7.27954503e+00	6.24559817e+00	-1.02296576e+00	-2.07004842e-02	-1.37513677e-01	-1.07719580e-01
-8.20116892e+00	-1.58772931e+00	-4.40966144e+00	2.12736043e-03	-1.04749562e-01	1.15702449e-01	-7.48902214e+00	6.30949428e+00	-9.11088956e-01	-7.04372148e-02	-1.64256889e-01	-1.15819761e-01
-8.41885354e+00	-1.51691895e+00	-4.51152289e+00	1.71943694e-02	-1.82759207e-01	1.24401626e-01	-7.65374158e+00	6.42548507e+00	-8.48237037e-01	-8.26561704e-02	-1.83161201e-01	-9.80594220e-02
-8.68146910e+00	-1.41221793e+00	-4.49560582e+00	6.55448547e-03	-2.07841263e-01	1.11833684e-01	-7.77035878e+00	6.45947177e+00	-8.69864744e-01	-4.60792734e-02	-1.54049069e-01	-5.00502071e-02
-8.75492940e+00	-1.29819501e+00	-4.33733827e+00	1.89445522e-02	-1.49100522e-01	5.95802877e-02	-7.73466023e+00	6.27449518e+00	-8.95598616e-01	2.06376124e-02	-7.54240248e-02	-5.88471254e-03
-8.75224969e+00	-1.32132807e+00	-4.27217853e+00	3.71521217e-02	-4.12110518e-02	1.51723209e-02	-7.64633330e+00	6.23620834e+00	-8.25169650e-01	3.84000487e-02	-1.30432045e-02	1.51295770e-02
-8.60655402e+00	-1.43814894e+00	-4.29085293e+00	4.61597093e-02	1.63168735e-02	-1.73020319e-02	-7.57807320e+00	6.33350779e+00	-8.06713162e-01	3.07638815e-02	-1.54442278e-02	2.53978903e-02
-8.49962995e+00	-1.44776593e+00	-4.41113590e+00	3.54295842e-02	2.17995292e-02	-3.49945981e-02	-7.49576733e+00	6.42299471e+00	-8.67007273e-01	3.08153267e-02	-2.81589405e-02	4.24633550e-02
-8.47476772e+00	-1.37824949e+00	-4.47535838e+00	1.84251300e-02	-2.39954083e-03	-4.70483089e-02	-7.42107662e+00	6.45866397e+00	-8.99001456e-01	4.30543820e-02	-2.20241335e-02	6.46371077e-02
-8.44984721e+00	-1.38886830e+00	-4.47482671e+00	4.53231121e-02	5.20603201e-04	-8.41909067e-02	-7.34574065e+00	6.39281523e+00	-9.38381187e-01	6.50895667e-02	2.12472008e-03	8.50741569e-02
-8.40924473e+00	-1.49656033e+00	-4.48581055e+00	6.04652621e-02	2.44812532e-02	-1.07852581e-01	-7.26607593e+00	6.33730142e+00	-8.99408290e-01	6.33013102e-02	4.88692193e-03	7.52554141e-02
-8.35973782e+00	-1.51773431e+00	-4.52339005e+00	4.43628913e-02	1.60629413e-02	-9.86927797e-02	-7.21134438e+00	6.34802898e+00	-8.37719546e-01	6.11799188e-02	-2.82304631e-02	4.38449738e-02
-8.35133890e+00	-1.45952741e+00	-4.55153291e+00	5.18399341e-03	-1.81714142e-02	-4.43158001e-02	-7.36042256e+00	6.39760420e+00	-9.23335000e-01	6.42108349e-02	-8.31772755e-02	2.77744895e-02
-8.36578310e+00	-1.38829487e+00	-4.50206539e+00	-5.90580436e-03	-1.52484955e-02	-1.99774744e-02	-7.38064988e+00	6.46868311e+00	-1.04777709e+00	5.32959109e-02	-8.31433563e-02	3.77440173e-02
-8.38516343e+00	-1.50988619e+00	-4.49884501e+00	2.68678398e-02	-8.86941398e-03	-2.75667403e-02	-7.35632985e+00	6.42769086e+00	-9.59755865e-01	5.77376574e-02	-6.55978797e-02	5.03917231e-02
-8.48686945e+00	-1.67806120e+00	-4.49013400e+00	4.00887653e-02	-2.69521372e-02	-2.23979921e-02	-7.45743531e+00	6.31234592e+00	-1.00425628e+00	6.43070367e-02	-9.58145263e-02	4.71469341e-02
-8.44841877e+00	-1.66874207e+00	-4.43911330e+00	4.75148260e-02	2.65545060e-03	-1.05120028e-02	-7.47544479e+00	6.30962783e+00	-1.10621209e+00	4.38339134e-02	-8.99585923e-02	5.16329424e-02
-8.30133452e+00	-1.67549151e+00	-4.44383302e+00	6.75608376e-02	4.31137469e-02	-3.87361123e-02	-7.39724536e+00	6.35651109e+00	-1.10941502e+00	2.89048947e-02	-2.08293837e-02	5.18202405e-02
-8.21199397e+00	-1.77683233e+00	-4.50548327e+00	7.39236365e-02	3.11037161e-02	-8.20291663e-02	-7.24254746e+00	6.38237793e+00	-9.94583057e-01	3.19223973e-02	5.62788665e-02	2.96848999e-02
-8.15121485e+00	-1.73622712e+00	-4.61229212e+00	4.56618697e-02	-1.98900068e-02	-7.71716606e-02	-7.17517270e+00	6.47017185e+00	-1.04397109e+00	5.27388754e-02	3.20139191e-02	-2.00967280e-02
-8.13447789e+00	-1.55091049e+00	-4.62497753e+00	-3.79111151e-03	-5.71079049e-02	-2.26963338e-02	-7.29801189e+00	6.39646013e+00	-1.23758708e+00	1.04285748e-01	-8.98406547e-03	-8.37965376e-02
-8.12945093e+00	-1.55627615e+00	-4.51975191e+00	-2.55205254e-02	-8.71217796e-02	1.05751202e-02	-7.28866235e+00	6.33715225e+00	-1.13358443e+00	1.08524833e-01	7.49275314e-02	-1.16630469e-01
-8.15316981e+00	-1.76952205e+00	-4.52711852e+00	-3.15608746e-02	-1.18607016e-01	1.91522745e-02	-7.06902247e+00	6.34571914e+00	-8.76505582e-01	6.01646497e-02	9.15568371e-02	-1.29146767e-01
-8.26986317e+00	-1.74896296e+00	-4.59686471e+00	-8.52930170e-02	-1.81575149e-01	3.22105155e-02	-6.98122484e+00	6.45381427e+00	-1.01073889e+00	4.35556751e-02	1.34415421e-02	-1.44214437e-01
-8.40254263e+00	-1.40288592e+00	-4.58481169e+00	-1.10154596e-01	-2.11843642e-01	6.48816401e-02	-7.13005450e+00	6.51657445e+00	-1.22504596e+00	4.16260262e-02	-9.51674222e-02	-1.72892059e-01
-8.35106931e+00	-1.35344467e+00	-4.60253783e+00	-6.31218287e-02	-1.31176674e-01	1.07382283e-01	-7.39661172e+00	6.53626365e+00	-1.16432239e+00	5.16453856e-02	-9.34327216e-02	-1.70611940e-01
-8.28693758e+00	-1.59917300e+00	-4.58501064e+00	-3.88239684e-02	-1.08678163e-01	1.27896403e-01	-7.65808025e+00	6.40383776e+00	-9.88986731e-01	7.15451555e-02	-9.30832996e-02	-1.35337495e-01
-8.55084949e+00	-1.52164135e+00	-4.20598891e+00	-6.80052704e-02	-2.54392065e-01	1.32734874e-01	-7.84715332e+00	6.11346823e+00	-1.00211743e+00	9.87959141e-02	-1.17403677e-01	-1.10096117e-01
-8.95181179e+00	-1.22898865e+00	-3.88891126e+00	-3.73065009e-02	-2.93755008e-01	1.26197999e-01	-8.01163469e+00	6.00868891e+00	-8.64521607e-01	8.89063842e-02	-1.36580616e-01	-6.77988806e-02
-9.29071069e+00	-1.24759374e+00	-4.04127570e+00	6.04203296e-02	-1.94350874e-01	7.80779392e-02	-8.15964769e+00	6.35056911e+00	-7.85965143e-01	1.01168369e-01	-1.59003619e-01	1.28964049e-02
-9.40423406e+00	-1.31858607e+00	-4.26211672e+00	1.76444832e-02	-7.86846143e-03	-7.03063076e-03	-8.07097560e+00	6.32696963e+00	-7.83870208e-01	2.02256320e-01	-6.04873257e-02	1.18704896e-01
-9.08479987e+00	-1.16392872e+00	-4.11663828e+00	-6.33846318e-02	2.57970264e-01	-1.26607386e-01	-7.75747800e+00	6.36139611e+00	-8.72792370e-01	2.48630781e-01	5.63562910e-02	2.06988838e-01
-8.56721274e+00	-1.04097454e+00	-4.28932384e+00	3.32648747e-03	3.26922412e-01	-2.33698145e-01	-7.38083081e+00	6.48611598e+00	-7.79660520e-01	2.54208530e-01	1.08015264e-01	2.75670032e-01
-8.43205330e+00	-1.14277529e+00	-4.69184079e+00	1.04967881e-02	2.40404791e-01	-2.95004880e-01	-7.02001333e+00	6.46866091e+00	-8.95469306e-01	2.75410403e-01	5.57346896e-02	3.12781526e-01
-8.44210704e+00	-1.28683147e+00	-4.66661107e+00	-2.56563405e-02	2.11400094e-01	-2.98272730e-01	-7.00396303e+00	6.37759520e+00	-1.01788406e+00	2.59808683e-01	-6.34291765e-02	3.01353718e-01
-8.34504033e+00	-1.43592391e+00	-4.57377275e+00	-1.88686155e-02	2.48622947e-01	-2.51826206e-01	-6.96794326e+00	6.36752844e+00	-1.19837533e+00	2.68019209e-01	-1.29012766e-01	2.64379104e-01
-8.18773482e+00	-1.51701583e+00	-4.78299094e+00	-1.45987256e-02	3.19657082e-01	-1.82626054e-01	-6.91707462e+00	6.42058894e+00	-1.21799016e+00	2.69284666e-01	-1.72333320e-01	2.09795803e-01
-8.19069137e+00	-1.63301156e+00	-5.03670454e+00	-8.40142233e-02	3.83970466e-01	-9.85627326e-02	-7.04773712e+00	6.53571538e+00	-1.28530298e+00	2.51247050e-01	-2.75679882e-01	1.66885243e-01
-8.04003388e+00	-1.70440234e+00	-4.75875378e+00	-1.39277275e-01	3.65295624e-01	-5.81287002e-02	-7.05268531e+00	6.49192246e+00	-1.26839928e+00	2.23999688e-01	-3.11537247e-01	1.70473278e-01
-8.09291056e+00	-1.69302424e+00	-4.67495715e+00	-9.04056553e-02	3.15207070e-01	-4.57900075e-02	-7.11998381e+00	6.56413107e+00	-1.35524560e+00	2.13452838e-01	-4.03874904e-01	1.73916101e-01
-8.29534165e+00	-1.62973867e+00	-4.70558960e+00	-2.40734377e-02	3.23305467e-01	-2.32173641e-02	-7.36944175e+00	6.65751824e+00	-1.34461917e+00	2.11446555e-01	-4.44192824e-01	1.87287953e-01
-8.03576349e+00	-1.77459787e+00	-4.09493323e+00	4.64643360e-02	3.35251537e-01	-6.41592140e-02	-7.51925519e+00	6.38093164e+00	-1.44813693e+00	2.24898057e-01	-3.76388296e-01	2.21144020e-01
-7.85662709e+00	-2.00417254e+00	-4.83318360e+00	3.23512958e-01	4.87350584e-01	-1.72702241e-01	-7.41864052e+00	6.08401509e+00	-1.32797264e+00	1.72397394e-01	-1.59414263e-01	1.99251660e-01
-7.77476230e+00	-2.11449799e+00	-5.40552600e+00	2.95552580e-01	4.91392348e-01	-1.63484757e-01	-7.04091956e+00	6.23691731e+00	-1.17377265e+00	7.80349646e-02	-1.86223754e-02	1.34632964e-01
-7.46300590e+00	-2.06868270e+00	-5.19580857e+00	7.23753448e-02	2.23337863e-01	-9.78205600e-02	-6.67624913e+00	6.59553852e+00	-9.95744581e-01	-1.05087493e-02	-5.69461868e-02	8.77297066e-02
-7.48772726e+00	-1.86280073e+00	-5.12184778e+00	1.99108155e-02	1.93946208e-02	-4.87284082e-02	-6.54001720e+00	6.63236517e+00	-9.22609225e-01	-3.90666106e-02	-2.90195105e-01	4.66105326e-02
-7.82514517e+00	-1.67775274e+00	-5.32667226e+00	9.82125166e-03	-3.62370821e-02	-7.74534194e-03	-6.78771154e+00	6.67413934e+00	-1.03931835e+00	-8.88605678e-02	-5.89145255e-01	1.46467936e-02
-7.91606977e+00	-1.57820698e+00	-5.36931525e+00	-4.88393207e-03	-2.71941703e-02	3.76283882e-02	-7.25357005e+00	6.63818867e+00	-1.10162958e+00	-1.40177177e-01	-5.62060699e-01	2.18343512e-03
-7.65992033e+00	-1.61788322e+00	-5.14290759e+00	3.89811746e-03	-2.75957052e-02	5.41179150e-02	-7.16894240e+00	6.52039969e+00	-1.10997856e+00	-1.07128008e-01	-2.85828976e-01	-3.34162021e-02
-7.25717775e+00	-1.81168393e+00	-4.93204982e+00	8.39270015e-02	-1.38072508e-01	4.80021721e-02	-6.86690148e+00	6.21832384e+00	-1.06769338e+00	-9.32745282e-02	-3.93582781e-02	-1.28349820e-01
-7.30235790e+00	-1.86310062e+00	-5.28508577e+00	7.77983165e-02	-2.44091506e-01	8.82743978e-02	-6.69177786e+00	6.19033880e+00	-9.18581343e-01	-1.56917424e-01	-1.11404087e-01	-2.55627676e-01
-7.73730856e+00	-1.84944467e+00	-5.23380642e+00	-5.78018926e-02	-3.69706195e-01	2.15009175e-01	-7.03242596e+00	6.32994253e+00	-8.95241904e-01	-2.81442371e-01	-3.99783057e-01	-3.48793202e-01
-7.84155989e+00	-1.85290893e+00	-4.72911771e+00	-6.75704976e-02	-5.14971966e-01	3.18528123e-01	-7.71932667e+00	6.63167432e+00	-9.11265861e-01	-3.09403571e-01	-4.19481763e-01	-3.78463863e-01
-7.87225167e+00	-1.78221207e+00	-4.66460033e+00	-1.05944679e-04	-5.35343316e-01	3.43913533e-01	-8.03017539e+00	6.64700538e+00	-7.92789465e-01	-2.18700072e-01	-1.67301049e-01	-3.53882419e-01
-8.06878912e+00	-1.43288259e+00	-4.74690064e+00	1.49881810e-02	-5.10094430e-01	2.70601607e-01	-7.86236981e+00	6.53924180e+00	-5.51114373e-01	-1.22185380e-01	1.47670566e-01	-2.83701039e-01
-8.45950923e+00	-1.32209163e+00	-4.70886937e+00	1.36199215e-02	-5.57564176e-01	1.75639916e-01	-7.70511211e+00	6.50213511e+00	-4.37151869e-01	-6.79286116e-02	1.47309662e-01	-1.92747824e-01
