4.617677212984908408e+01,8.488797357034195556e+01
4.460859905501366285e+01,8.634597491428817762e+01
4.059770415882017858e+01,8.629226663002238240e+01
4.224110505762072165e+01,8.585639321779954969e+01
4.241971031858273022e+01,8.604808437602324034e+01
4.188974616656474836e+01,8.375642850650764615e+01
3.969747690135707074e+01,8.198688879714107713e+01
3.553211305069689274e+01,8.553918230205430007e+01
2.932803587297815184e+01,8.360799347148874006e+01
2.891506235473118736e+01,8.373441496502852033e+01
3.387549170590445868e+01,8.360398723301686630e+01
3.763481834569450513e+01,8.401705466675933565e+01
4.047402853294894953e+01,8.364040821248275392e+01
4.007467654621934372e+01,8.262645065094865515e+01
3.918303162979189125e+01,8.309207292894733143e+01
4.188330146605594706e+01,8.367431536406182602e+01
4.437470372031826571e+01,8.282071144385814421e+01
4.347802174886550830e+01,8.271806897413229365e+01
4.671277978905782646e+01,8.502317204718403332e+01
4.589252409519283304e+01,8.652180695560741697e+01
5.904345618773597693e+01,8.352116007801193120e+01
6.022156432654217895e+01,8.453871579599959318e+01
5.728538462936123210e+01,8.324924931450233601e+01
5.804049095861901009e+01,8.148628431570767816e+01
5.519988602855863036e+01,8.174285115994314310e+01
5.357675100062895979e+01,8.084929212014790778e+01
5.514648324488559439e+01,7.941418443488824153e+01
5.716462324928027527e+01,7.841470875136703000e+01
5.979856162639833173e+01,7.950526579673605454e+01
6.255570702851183995e+01,7.987418563716728670e+01
6.659131206823906268e+01,7.985931964304235464e+01
6.539316625081538348e+01,8.109226412133307349e+01
6.111978956052954004e+01,8.363963670112229920e+01
6.504463123528066149e+01,8.473617557717830095e+01
6.096004904169881655e+01,8.666522368700852041e+01
6.001028056425869295e+01,8.915355349849404831e+01
6.023576571496189302e+01,9.263159557973114033e+01
6.567477760365005679e+01,9.523446575789013480e+01
6.887620855878265047e+01,1.048166129946082918e+02
7.438652983401009067e+01,1.068023947238225730e+02
7.652547385071616759e+01,1.093657638497747229e+02
7.788166050411810204e+01,1.097775025781446203e+02
7.944123292509404166e+01,1.100351123574556453e+02
8.142806318149854405e+01,1.114584295817033563e+02
8.520220027121806083e+01,1.111473818810443959e+02
8.766779641890485664e+01,1.113100932546394120e+02
8.858364853035040198e+01,1.106118806558861820e+02
8.557849850611715681e+01,1.100640250929203177e+02
